t,lat,lon,y
22.27777474562802,0.37733928997057353,0.55247101739722,-0.6366124316361066
22.31677882437404,0.37733928997057353,0.55247101739722,-0.6441513702474447
22.355782903120065,0.37733928997057353,0.55247101739722,-0.650710473911701
22.394786981866087,0.37733928997057353,0.55247101739722,-0.6562797654103373
22.43379106061211,0.37733928997057353,0.55247101739722,-0.6608507731531461
22.472795139358134,0.37733928997057353,0.55247101739722,-0.6644165440645984
22.511799218104155,0.37733928997057353,0.55247101739722,-0.6669716541603412
22.550803296850177,0.37733928997057353,0.55247101739722,-0.6685122167977614
22.589807375596198,0.37733928997057353,0.55247101739722,-0.6690358885880531
22.628811454342223,0.37733928997057353,0.55247101739722,-0.6685418729608064
22.667815533088245,0.37733928997057353,0.55247101739722,-0.6670309213756911
22.706819611834266,0.37733928997057353,0.55247101739722,-0.6645053321793923
22.74582369058029,0.37733928997057353,0.55247101739722,-0.6609689471095366
22.784827769326313,0.37733928997057353,0.55247101739722,-0.6564271454509292
22.823831848072334,0.37733928997057353,0.55247101739722,-0.6508868358529855
22.86283592681836,0.37733928997057353,0.55247101739722,-0.6443564458208109
22.90184000556438,0.37733928997057353,0.55247101739722,-0.6368459088959111
22.940844084310402,0.37733928997057353,0.55247101739722,-0.6283666495460277
22.979848163056428,0.37733928997057353,0.55247101739722,-0.6189315657870922
23.01885224180245,0.37733928997057353,0.55247101739722,-0.608555009563731
23.05785632054847,0.37733928997057353,0.55247101739722,-0.5972527649181539
23.096860399294492,0.37733928997057353,0.55247101739722,-0.5850420239806515
23.135864478040517,0.37733928997057353,0.55247101739722,-0.571941360818209
23.17486855678654,0.37733928997057353,0.55247101739722,-0.5579707031810276
23.21387263553256,0.37733928997057353,0.55247101739722,-0.5431513021899123
23.252876714278585,0.37733928997057353,0.55247101739722,-0.5275057000106578
23.291880793024607,0.37733928997057353,0.55247101739722,-0.5110576955645943
23.33088487177063,0.37733928997057353,0.55247101739722,-0.49383230832743746
23.369888950516653,0.37733928997057353,0.55247101739722,-0.4758557402715348
23.408893029262675,0.37733928997057353,0.55247101739722,-0.45715533600938835
23.447897108008696,0.37733928997057353,0.55247101739722,-0.4377595411990619
